,Year,Month,Day,Hour,Temp,DP,RH,Wind Speed,Visibility,Rain,Pressure,Hour_int,Minute,Datetime
132,2021,1,6,1700,23,23,100.0,2,9999.0,NO,1008.0,17,0,2021-01-06 17:00:00
133,2021,1,6,1800,23,23,100.0,1,9999.0,NO,1009.0,18,0,2021-01-06 18:00:00
134,2021,1,6,1900,23,23,100.0,1,9999.0,NO,1010.0,19,0,2021-01-06 19:00:00
135,2021,1,6,2000,23,23,100.0,0,9999.0,NO,1011.0,20,0,2021-01-06 20:00:00
136,2021,1,6,2100,23,23,100.0,0,9999.0,NO,1011.0,21,0,2021-01-06 21:00:00
137,2021,1,6,2200,23,23,100.0,0,9999.0,NO,1011.0,22,0,2021-01-06 22:00:00
138,2021,1,6,2300,23,23,100.0,3,9999.0,NO,1011.0,23,0,2021-01-06 23:00:00
139,2021,1,7,0000,23,23,100.0,1,9999.0,NO,1010.0,0,0,2021-01-07 00:00:00
140,2021,1,7,0100,23,23,100.0,2,6000.0,NO,1009.0,1,0,2021-01-07 01:00:00
141,2021,1,7,0200,22,22,100.0,2,7000.0,NO,1009.0,2,0,2021-01-07 02:00:00
142,2021,1,7,0300,22,22,100.0,1,9999.0,NO,1009.0,3,0,2021-01-07 03:00:00
143,2021,1,7,0400,22,22,100.0,0,6000.0,NO,1010.0,4,0,2021-01-07 04:00:00
144,2021,1,7,0500,23,23,100.0,2,8000.0,NO,1010.0,5,0,2021-01-07 05:00:00
145,2021,1,7,0600,23,23,100.0,0,3500.0,NO,1011.0,6,0,2021-01-07 06:00:00
146,2021,1,7,0700,24,24,100.0,3,6000.0,NO,1011.0,7,0,2021-01-07 07:00:00
147,2021,1,7,0800,26,24,88.7,2,4000.0,NO,1011.0,8,0,2021-01-07 08:00:00
148,2021,1,7,0900,27,24,83.7,2,4800.0,NO,1011.0,9,0,2021-01-07 09:00:00
149,2021,1,7,1000,29,24,74.4,1,6000.0,NO,1011.0,10,0,2021-01-07 10:00:00
150,2021,1,7,1100,30,24,70.3,2,7000.0,NO,1010.0,11,0,2021-01-07 11:00:00
151,2021,1,7,1200,30,24,70.3,3,9999.0,NO,1009.0,12,0,2021-01-07 12:00:00
152,2021,1,7,1300,30,25,74.6,3,9999.0,NO,1008.0,13,0,2021-01-07 13:00:00
153,2021,1,7,1400,30,25,74.6,4,9999.0,NO,1008.0,14,0,2021-01-07 14:00:00
154,2021,1,7,1500,30,25,74.6,4,9999.0,NO,1008.0,15,0,2021-01-07 15:00:00
155,2021,1,7,1600,30,24,70.3,4,9999.0,NO,1008.0,16,0,2021-01-07 16:00:00
156,2021,1,7,1700,28,24,78.9,2,9999.0,NO,1009.0,17,0,2021-01-07 17:00:00
157,2021,1,7,1800,26,25,94.2,0,9999.0,NO,1009.0,18,0,2021-01-07 18:00:00
158,2021,1,7,1900,25,25,100.0,2,9999.0,NO,1010.0,19,0,2021-01-07 19:00:00
159,2021,1,7,2000,25,25,100.0,0,9999.0,NO,1011.0,20,0,2021-01-07 20:00:00
160,2021,1,7,2100,25,25,100.0,0,9999.0,NO,1011.0,21,0,2021-01-07 21:00:00
161,2021,1,7,2200,25,25,100.0,0,9999.0,NO,1012.0,22,0,2021-01-07 22:00:00
162,2021,1,7,2300,25,25,100.0,2,9999.0,NO,1011.0,23,0,2021-01-07 23:00:00
163,2021,1,8,0000,26,26,100.0,3,7000.0,NO,1011.0,0,0,2021-01-08 00:00:00
164,2021,1,8,0100,25,25,100.0,1,6000.0,NO,1010.0,1,0,2021-01-08 01:00:00
165,2021,1,8,0200,25,25,100.0,2,6000.0,NO,1010.0,2,0,2021-01-08 02:00:00
166,2021,1,8,0300,25,25,100.0,2,6000.0,NO,1009.0,3,0,2021-01-08 03:00:00
167,2021,1,8,0400,25,25,100.0,0,7000.0,NO,1010.0,4,0,2021-01-08 04:00:00
168,2021,1,8,0500,25,25,100.0,1,6000.0,NO,1010.0,5,0,2021-01-08 05:00:00
169,2021,1,8,0600,25,25,100.0,3,2000.0,NO,1011.0,6,0,2021-01-08 06:00:00
170,2021,1,8,0700,26,26,100.0,3,2000.0,NO,1011.0,7,0,2021-01-08 07:00:00
171,2021,1,8,0800,28,26,88.9,3,6000.0,NO,1012.0,8,0,2021-01-08 08:00:00
172,2021,1,8,0900,29,26,83.9,2,8000.0,NO,1012.0,9,0,2021-01-08 09:00:00
173,2021,1,8,1000,30,26,79.2,2,8000.0,NO,1011.0,10,0,2021-01-08 10:00:00
174,2021,1,8,1100,32,25,66.6,3,9999.0,NO,1010.0,11,0,2021-01-08 11:00:00
175,2021,1,8,1200,33,24,59.2,4,9999.0,NO,1009.0,12,0,2021-01-08 12:00:00
176,2021,1,8,1300,34,25,59.5,5,9999.0,NO,1008.0,13,0,2021-01-08 13:00:00
177,2021,1,8,1400,31,25,70.4,5,9999.0,NO,1007.0,14,0,2021-01-08 14:00:00
178,2021,1,8,1500,32,26,70.6,4,9999.0,NO,1007.0,15,0,2021-01-08 15:00:00
179,2021,1,8,1600,31,26,74.8,4,9999.0,NO,1008.0,16,0,2021-01-08 16:00:00
180,2021,1,8,1700,29,25,79.0,4,9999.0,NO,1008.0,17,0,2021-01-08 17:00:00
181,2021,1,8,1800,28,26,88.9,2,9999.0,NO,1009.0,18,0,2021-01-08 18:00:00
182,2021,1,8,1900,28,26,88.9,2,9999.0,NO,1010.0,19,0,2021-01-08 19:00:00
183,2021,1,8,2000,27,26,94.3,1,9999.0,NO,1010.0,20,0,2021-01-08 20:00:00
184,2021,1,8,2100,26,26,100.0,1,9999.0,NO,1011.0,21,0,2021-01-08 21:00:00
185,2021,1,8,2200,26,26,100.0,3,9999.0,NO,1011.0,22,0,2021-01-08 22:00:00
186,2021,1,8,2300,26,26,100.0,2,9999.0,NO,1010.0,23,0,2021-01-08 23:00:00
187,2021,1,9,0000,25,25,100.0,3,9999.0,NO,1010.0,0,0,2021-01-09 00:00:00
188,2021,1,9,0100,26,26,100.0,3,8000.0,YES,1010.0,1,0,2021-01-09 01:00:00
189,2021,1,9,0200,25,25,100.0,0,8000.0,NO,1009.0,2,0,2021-01-09 02:00:00
190,2021,1,9,0300,25,25,100.0,0,8000.0,NO,1009.0,3,0,2021-01-09 03:00:00
191,2021,1,9,0400,25,25,100.0,0,8000.0,NO,1010.0,4,0,2021-01-09 04:00:00
192,2021,1,9,0500,25,25,100.0,0,8000.0,NO,1010.0,5,0,2021-01-09 05:00:00
193,2021,1,9,0600,25,25,100.0,2,2000.0,NO,1010.0,6,0,2021-01-09 06:00:00
194,2021,1,9,0700,26,26,100.0,2,2800.0,NO,1011.0,7,0,2021-01-09 07:00:00
195,2021,1,9,0800,28,26,88.9,2,6000.0,NO,1011.0,8,0,2021-01-09 08:00:00
196,2021,1,9,0900,29,26,83.9,1,9999.0,NO,1011.0,9,0,2021-01-09 09:00:00
197,2021,1,9,1000,29,26,83.9,4,6000.0,NO,1011.0,10,0,2021-01-09 10:00:00
198,2021,1,9,1100,31,26,74.8,2,6000.0,NO,1010.0,11,0,2021-01-09 11:00:00
199,2021,1,9,1200,31,26,74.8,1,8000.0,NO,1009.0,12,0,2021-01-09 12:00:00
200,2021,1,9,1300,31,25,70.4,4,9999.0,NO,1008.0,13,0,2021-01-09 13:00:00
201,2021,1,9,1400,30,26,79.2,4,9999.0,NO,1007.0,14,0,2021-01-09 14:00:00
202,2021,1,9,1500,30,26,79.2,4,9999.0,NO,1007.0,15,0,2021-01-09 15:00:00
203,2021,1,9,1800,27,26,94.3,1,9999.0,NO,1008.0,18,0,2021-01-09 18:00:00
204,2021,1,9,1900,26,26,100.0,0,9999.0,NO,1009.0,19,0,2021-01-09 19:00:00
205,2021,1,9,2000,25,25,100.0,0,9999.0,NO,1009.0,20,0,2021-01-09 20:00:00
206,2021,1,9,2100,25,25,100.0,0,9999.0,NO,1010.0,21,0,2021-01-09 21:00:00
207,2021,1,9,2200,26,26,100.0,2,9999.0,NO,1010.0,22,0,2021-01-09 22:00:00
208,2021,1,9,2300,26,26,100.0,3,9999.0,NO,1010.0,23,0,2021-01-09 23:00:00
209,2021,1,10,0000,26,26,100.0,3,9999.0,NO,1009.0,0,0,2021-01-10 00:00:00
210,2021,1,10,0100,25,25,100.0,1,9999.0,NO,1009.0,1,0,2021-01-10 01:00:00
211,2021,1,10,0200,25,25,100.0,2,9999.0,NO,1008.0,2,0,2021-01-10 02:00:00
212,2021,1,10,0300,25,25,100.0,2,8000.0,NO,1008.0,3,0,2021-01-10 03:00:00
213,2021,1,10,0400,25,25,100.0,2,8000.0,NO,1008.0,4,0,2021-01-10 04:00:00
214,2021,1,10,0500,25,25,100.0,2,8000.0,NO,1009.0,5,0,2021-01-10 05:00:00
215,2021,1,10,0600,25,25,100.0,0,2000.0,NO,1009.0,6,0,2021-01-10 06:00:00
216,2021,1,10,0700,26,26,100.0,1,2500.0,NO,1009.0,7,0,2021-01-10 07:00:00
217,2021,1,10,0800,27,27,100.0,2,4000.0,NO,1010.0,8,0,2021-01-10 08:00:00
218,2021,1,10,0900,28,27,94.3,1,6000.0,YES,1010.0,9,0,2021-01-10 09:00:00
219,2021,1,10,1000,31,26,74.8,3,9999.0,NO,1010.0,10,0,2021-01-10 10:00:00
220,2021,1,10,1100,33,26,66.8,4,9999.0,NO,1010.0,11,0,2021-01-10 11:00:00
221,2021,1,10,1200,33,25,62.9,4,9999.0,NO,1009.0,12,0,2021-01-10 12:00:00
222,2021,1,10,1300,33,25,62.9,5,9999.0,NO,1007.0,13,0,2021-01-10 13:00:00
223,2021,1,10,1400,33,25,62.9,6,9999.0,NO,1007.0,14,0,2021-01-10 14:00:00
224,2021,1,10,1500,32,25,66.6,6,9999.0,NO,1006.0,15,0,2021-01-10 15:00:00
225,2021,1,10,1600,31,26,74.8,5,9999.0,NO,1006.0,16,0,2021-01-10 16:00:00
226,2021,1,10,1700,29,26,83.9,5,9999.0,NO,1007.0,17,0,2021-01-10 17:00:00
227,2021,1,10,1800,28,25,83.8,3,9999.0,NO,1007.0,18,0,2021-01-10 18:00:00
228,2021,1,10,1900,28,26,88.9,3,9999.0,NO,1008.0,19,0,2021-01-10 19:00:00
229,2021,1,10,2000,26,26,100.0,0,9999.0,NO,1009.0,20,0,2021-01-10 20:00:00
230,2021,1,10,2100,26,26,100.0,0,9999.0,NO,1009.0,21,0,2021-01-10 21:00:00
231,2021,1,10,2200,26,26,100.0,0,9999.0,NO,1009.0,22,0,2021-01-10 22:00:00
232,2021,1,10,2300,25,25,100.0,1,9999.0,NO,1009.0,23,0,2021-01-10 23:00:00
233,2021,1,11,0000,26,26,100.0,2,9999.0,NO,1009.0,0,0,2021-01-11 00:00:00
234,2021,1,11,0100,26,26,100.0,2,9999.0,NO,1008.0,1,0,2021-01-11 01:00:00
235,2021,1,11,0200,25,25,100.0,2,8000.0,NO,1008.0,2,0,2021-01-11 02:00:00
236,2021,1,11,0300,25,25,100.0,1,8000.0,NO,1008.0,3,0,2021-01-11 03:00:00
237,2021,1,11,0400,25,25,100.0,0,7000.0,NO,1008.0,4,0,2021-01-11 04:00:00
238,2021,1,11,0500,24,24,100.0,0,5000.0,NO,1008.0,5,0,2021-01-11 05:00:00
239,2021,1,11,0600,24,24,100.0,2,1800.0,NO,1009.0,6,0,2021-01-11 06:00:00
240,2021,1,11,0700,26,26,100.0,2,2800.0,NO,1010.0,7,0,2021-01-11 07:00:00
241,2021,1,11,0800,27,27,100.0,2,2500.0,NO,1010.0,8,0,2021-01-11 08:00:00
242,2021,1,11,0900,30,26,79.2,3,3500.0,NO,1010.0,9,0,2021-01-11 09:00:00
243,2021,1,11,1000,31,25,70.4,2,6000.0,NO,1010.0,10,0,2021-01-11 10:00:00
244,2021,1,11,1100,33,26,66.8,3,8000.0,NO,1009.0,11,0,2021-01-11 11:00:00
245,2021,1,11,1200,33,25,62.9,4,8000.0,NO,1008.0,12,0,2021-01-11 12:00:00
246,2021,1,11,1300,34,24,56.0,4,9999.0,NO,1007.0,13,0,2021-01-11 13:00:00
247,2021,1,11,1400,33,25,62.9,5,9999.0,NO,1006.0,14,0,2021-01-11 14:00:00
248,2021,1,11,1500,32,26,70.6,6,9999.0,NO,1006.0,15,0,2021-01-11 15:00:00
249,2021,1,11,1600,31,26,74.8,5,9999.0,NO,1006.0,16,0,2021-01-11 16:00:00
250,2021,1,11,1700,30,25,74.6,4,9999.0,NO,1006.0,17,0,2021-01-11 17:00:00
251,2021,1,11,1800,29,26,83.9,2,9999.0,NO,1007.0,18,0,2021-01-11 18:00:00
252,2021,1,11,1900,28,26,88.9,1,9999.0,NO,1008.0,19,0,2021-01-11 19:00:00
253,2021,1,11,2000,28,27,94.3,1,8000.0,YES,1010.0,20,0,2021-01-11 20:00:00
254,2021,1,11,2100,27,26,94.3,2,9999.0,NO,1010.0,21,0,2021-01-11 21:00:00
255,2021,1,11,2200,26,26,100.0,1,9999.0,NO,1010.0,22,0,2021-01-11 22:00:00
256,2021,1,11,2300,26,26,100.0,2,9999.0,NO,1010.0,23,0,2021-01-11 23:00:00
257,2021,1,12,0000,26,26,100.0,4,9999.0,NO,1010.0,0,0,2021-01-12 00:00:00
258,2021,1,12,0100,24,24,100.0,0,8000.0,YES,1009.0,1,0,2021-01-12 01:00:00
259,2021,1,12,0200,24,24,100.0,0,9999.0,NO,1008.0,2,0,2021-01-12 02:00:00
260,2021,1,12,0300,24,24,100.0,0,9999.0,NO,1008.0,3,0,2021-01-12 03:00:00
261,2021,1,12,0400,24,24,100.0,0,6000.0,NO,1008.0,4,0,2021-01-12 04:00:00
262,2021,1,12,0500,24,24,100.0,0,6000.0,NO,1008.0,5,0,2021-01-12 05:00:00
263,2021,1,12,0600,25,25,100.0,0,2000.0,NO,1009.0,6,0,2021-01-12 06:00:00
264,2021,1,12,0700,26,26,100.0,1,2500.0,NO,1010.0,7,0,2021-01-12 07:00:00
265,2021,1,12,0800,28,26,88.9,2,1700.0,NO,1011.0,8,0,2021-01-12 08:00:00
266,2021,1,12,0900,30,26,79.2,3,6000.0,NO,1011.0,9,0,2021-01-12 09:00:00
