,Year,Month,Day,Hour,Temp,DP,RH,Wind Speed,Visibility,Rain,Pressure,Hour_int,Minute,Datetime
0,2024,1,1,0000,27,27,100.0,2,8000.0,NO,1011,0,0,2024-01-01 00:00:00
1,2024,1,1,0030,28,27,94.3,2,8000.0,NO,1011,0,30,2024-01-01 00:30:00
2,2024,1,1,0100,28,26,88.9,2,8000.0,YES,1011,1,0,2024-01-01 01:00:00
3,2024,1,1,0200,27,26,94.3,0,8000.0,YES,1010,2,0,2024-01-01 02:00:00
4,2024,1,1,0300,26,25,94.2,0,8000.0,NO,1010,3,0,2024-01-01 03:00:00
5,2024,1,1,0400,26,26,100.0,0,8000.0,NO,1011,4,0,2024-01-01 04:00:00
6,2024,1,1,0500,26,26,100.0,2,4000.0,NO,1011,5,0,2024-01-01 05:00:00
7,2024,1,1,0530,26,26,100.0,2,4000.0,NO,1011,5,30,2024-01-01 05:30:00
8,2024,1,1,0600,26,26,100.0,0,4000.0,NO,1012,6,0,2024-01-01 06:00:00
9,2024,1,1,0630,26,26,100.0,0,3500.0,NO,1012,6,30,2024-01-01 06:30:00
10,2024,1,1,0700,28,27,94.3,2,3500.0,NO,1012,7,0,2024-01-01 07:00:00
11,2024,1,1,0800,29,26,83.9,3,4500.0,NO,1013,8,0,2024-01-01 08:00:00
12,2024,1,1,0900,30,27,84.0,4,4800.0,NO,1013,9,0,2024-01-01 09:00:00
13,2024,1,1,0930,31,27,79.3,4,6000.0,NO,1012,9,30,2024-01-01 09:30:00
14,2024,1,1,1000,32,27,74.9,3,7000.0,NO,1012,10,0,2024-01-01 10:00:00
15,2024,1,1,1100,34,26,63.1,2,8000.0,NO,1011,11,0,2024-01-01 11:00:00
16,2024,1,1,1200,32,27,74.9,2,9999.0,NO,1010,12,0,2024-01-01 12:00:00
17,2024,1,1,1230,33,26,66.8,2,9999.0,NO,1010,12,30,2024-01-01 12:30:00
18,2024,1,1,1300,35,26,59.7,2,9999.0,NO,1009,13,0,2024-01-01 13:00:00
19,2024,1,1,1330,33,27,70.8,4,9999.0,NO,1009,13,30,2024-01-01 13:30:00
20,2024,1,1,1400,34,27,66.9,4,9999.0,NO,1009,14,0,2024-01-01 14:00:00
21,2024,1,1,1430,34,27,66.9,4,9999.0,NO,1009,14,30,2024-01-01 14:30:00
22,2024,1,1,1500,33,26,66.8,4,9999.0,NO,1009,15,0,2024-01-01 15:00:00
23,2024,1,1,1530,32,27,74.9,4,9999.0,NO,1009,15,30,2024-01-01 15:30:00
24,2024,1,1,1600,31,27,79.3,3,9999.0,NO,1009,16,0,2024-01-01 16:00:00
25,2024,1,1,1630,30,27,84.0,2,9999.0,NO,1009,16,30,2024-01-01 16:30:00
26,2024,1,1,1700,30,27,84.0,2,9999.0,NO,1009,17,0,2024-01-01 17:00:00
27,2024,1,1,1800,29,27,89.0,2,9999.0,NO,1010,18,0,2024-01-01 18:00:00
28,2024,1,1,1900,28,26,88.9,0,9999.0,NO,1011,19,0,2024-01-01 19:00:00
29,2024,1,2,0130,26,26,100.0,1,9999.0,NO,1011,1,30,2024-01-02 01:30:00
30,2024,1,2,0200,26,26,100.0,2,9999.0,NO,1011,2,0,2024-01-02 02:00:00
31,2024,1,2,0230,26,26,100.0,1,9999.0,NO,1011,2,30,2024-01-02 02:30:00
32,2024,1,2,0500,27,26,94.3,3,8000.0,NO,1012,5,0,2024-01-02 05:00:00
33,2024,1,2,0600,26,26,100.0,0,3500.0,NO,1012,6,0,2024-01-02 06:00:00
34,2024,1,2,0700,27,26,94.3,1,3500.0,NO,1013,7,0,2024-01-02 07:00:00
35,2024,1,2,0800,30,26,79.2,3,4000.0,NO,1014,8,0,2024-01-02 08:00:00
36,2024,1,2,0900,31,26,74.8,1,4000.0,NO,1013,9,0,2024-01-02 09:00:00
37,2024,1,2,1000,32,26,70.6,3,4000.0,NO,1013,10,0,2024-01-02 10:00:00
38,2024,1,2,1100,32,26,70.6,2,4000.0,NO,1012,11,0,2024-01-02 11:00:00
39,2024,1,2,1200,33,27,70.8,3,4000.0,NO,1011,12,0,2024-01-02 12:00:00
40,2024,1,2,1300,34,26,63.1,4,4000.0,NO,1011,13,0,2024-01-02 13:00:00
41,2024,1,2,1400,33,26,66.8,5,4500.0,NO,1010,14,0,2024-01-02 14:00:00
42,2024,1,2,1430,32,26,70.6,5,4500.0,NO,1010,14,30,2024-01-02 14:30:00
43,2024,1,2,1500,31,27,79.3,4,6000.0,NO,1009,15,0,2024-01-02 15:00:00
44,2024,1,2,1600,30,26,79.2,3,6000.0,NO,1009,16,0,2024-01-02 16:00:00
45,2024,1,2,1630,30,26,79.2,2,7000.0,NO,1009,16,30,2024-01-02 16:30:00
46,2024,1,2,1700,29,26,83.9,3,7000.0,NO,1010,17,0,2024-01-02 17:00:00
47,2024,1,2,1730,29,26,83.9,2,7000.0,NO,1010,17,30,2024-01-02 17:30:00
48,2024,1,2,1800,29,26,83.9,2,7000.0,NO,1011,18,0,2024-01-02 18:00:00
49,2024,1,2,1900,28,26,88.9,1,6000.0,NO,1012,19,0,2024-01-02 19:00:00
50,2024,1,2,1930,28,26,88.9,0,6000.0,NO,1012,19,30,2024-01-02 19:30:00
51,2024,1,2,2000,27,26,94.3,1,6000.0,NO,1012,20,0,2024-01-02 20:00:00
52,2024,1,2,2100,27,26,94.3,2,6000.0,NO,1013,21,0,2024-01-02 21:00:00
53,2024,1,3,0000,26,26,100.0,2,6000.0,NO,1012,0,0,2024-01-03 00:00:00
54,2024,1,3,0100,26,26,100.0,2,9999.0,NO,1012,1,0,2024-01-03 01:00:00
55,2024,1,3,0200,26,26,100.0,2,9999.0,NO,1012,2,0,2024-01-03 02:00:00
56,2024,1,3,0230,26,25,94.2,2,9999.0,NO,1011,2,30,2024-01-03 02:30:00
57,2024,1,3,0300,26,26,100.0,3,9999.0,NO,1011,3,0,2024-01-03 03:00:00
58,2024,1,3,0330,26,25,94.2,1,9999.0,NO,1012,3,30,2024-01-03 03:30:00
59,2024,1,3,0400,26,26,100.0,1,9999.0,NO,1012,4,0,2024-01-03 04:00:00
60,2024,1,3,0430,26,26,100.0,1,9999.0,NO,1012,4,30,2024-01-03 04:30:00
61,2024,1,3,0500,26,26,100.0,1,9999.0,NO,1012,5,0,2024-01-03 05:00:00
62,2024,1,3,0530,26,26,100.0,1,6000.0,NO,1013,5,30,2024-01-03 05:30:00
63,2024,1,3,0600,26,26,100.0,2,6000.0,NO,1013,6,0,2024-01-03 06:00:00
64,2024,1,3,0630,26,26,100.0,0,6000.0,NO,1013,6,30,2024-01-03 06:30:00
65,2024,1,3,0700,27,26,94.3,2,7000.0,NO,1013,7,0,2024-01-03 07:00:00
66,2024,1,3,0730,28,26,88.9,2,8000.0,NO,1014,7,30,2024-01-03 07:30:00
67,2024,1,3,0800,29,26,83.9,2,8000.0,NO,1013,8,0,2024-01-03 08:00:00
68,2024,1,3,0830,29,26,83.9,3,9999.0,NO,1013,8,30,2024-01-03 08:30:00
69,2024,1,3,0900,30,26,79.2,3,9999.0,NO,1013,9,0,2024-01-03 09:00:00
70,2024,1,3,0930,31,26,74.8,3,9999.0,NO,1013,9,30,2024-01-03 09:30:00
71,2024,1,3,1000,32,25,66.6,4,9999.0,NO,1013,10,0,2024-01-03 10:00:00
72,2024,1,3,1030,32,26,70.6,4,9999.0,NO,1013,10,30,2024-01-03 10:30:00
73,2024,1,3,1100,32,26,70.6,4,9999.0,NO,1012,11,0,2024-01-03 11:00:00
74,2024,1,3,1130,32,26,70.6,4,9999.0,NO,1012,11,30,2024-01-03 11:30:00
75,2024,1,3,1200,33,26,66.8,4,9999.0,NO,1011,12,0,2024-01-03 12:00:00
76,2024,1,3,1230,33,26,66.8,4,9999.0,NO,1011,12,30,2024-01-03 12:30:00
77,2024,1,3,1300,33,25,62.9,4,9999.0,NO,1010,13,0,2024-01-03 13:00:00
78,2024,1,3,1600,31,25,70.4,4,,NO,1010,16,0,2024-01-03 16:00:00
79,2024,1,3,1630,31,25,70.4,3,,NO,1010,16,30,2024-01-03 16:30:00
80,2024,1,3,1700,30,25,74.6,3,,NO,1010,17,0,2024-01-03 17:00:00
81,2024,1,3,1730,29,25,79.0,2,9999.0,NO,1010,17,30,2024-01-03 17:30:00
82,2024,1,3,1800,29,25,79.0,3,9999.0,NO,1011,18,0,2024-01-03 18:00:00
83,2024,1,3,1830,28,25,83.8,1,9999.0,NO,1011,18,30,2024-01-03 18:30:00
84,2024,1,3,1900,27,25,88.8,0,9999.0,NO,1012,19,0,2024-01-03 19:00:00
85,2024,1,4,0000,26,26,100.0,2,9999.0,NO,1012,0,0,2024-01-04 00:00:00
86,2024,1,4,0100,26,26,100.0,1,7000.0,NO,1012,1,0,2024-01-04 01:00:00
87,2024,1,4,0200,26,26,100.0,1,9999.0,NO,1011,2,0,2024-01-04 02:00:00
88,2024,1,4,0300,27,26,94.3,2,9999.0,NO,1011,3,0,2024-01-04 03:00:00
89,2024,1,4,0330,27,26,94.3,2,8000.0,NO,1012,3,30,2024-01-04 03:30:00
90,2024,1,4,0400,26,25,94.2,2,8000.0,NO,1012,4,0,2024-01-04 04:00:00
91,2024,1,4,0430,26,25,94.2,1,8000.0,NO,1012,4,30,2024-01-04 04:30:00
92,2024,1,4,0500,25,24,94.2,0,8000.0,NO,1012,5,0,2024-01-04 05:00:00
93,2024,1,4,0530,25,24,94.2,2,2000.0,NO,1012,5,30,2024-01-04 05:30:00
94,2024,1,4,0600,25,25,100.0,0,2500.0,NO,1012,6,0,2024-01-04 06:00:00
95,2024,1,4,0630,26,25,94.2,0,2500.0,NO,1013,6,30,2024-01-04 06:30:00
96,2024,1,4,0700,28,26,88.9,2,2500.0,NO,1013,7,0,2024-01-04 07:00:00
97,2024,1,4,0730,28,26,88.9,1,2500.0,NO,1014,7,30,2024-01-04 07:30:00
98,2024,1,4,0800,29,26,83.9,2,4000.0,NO,1014,8,0,2024-01-04 08:00:00
99,2024,1,4,0830,30,26,79.2,1,4000.0,NO,1014,8,30,2024-01-04 08:30:00
100,2024,1,4,0900,31,26,74.8,2,4000.0,NO,1014,9,0,2024-01-04 09:00:00
101,2024,1,4,0930,31,25,70.4,2,4000.0,NO,1014,9,30,2024-01-04 09:30:00
102,2024,1,4,1000,32,25,66.6,2,4000.0,NO,1013,10,0,2024-01-04 10:00:00
103,2024,1,4,1100,34,25,59.5,3,6000.0,NO,1012,11,0,2024-01-04 11:00:00
104,2024,1,4,1200,34,25,59.5,4,6000.0,NO,1011,12,0,2024-01-04 12:00:00
105,2024,1,4,1230,34,26,63.1,4,6000.0,NO,1011,12,30,2024-01-04 12:30:00
106,2024,1,4,1300,33,26,66.8,4,6000.0,NO,1010,13,0,2024-01-04 13:00:00
107,2024,1,4,1330,33,26,66.8,5,6000.0,NO,1010,13,30,2024-01-04 13:30:00
108,2024,1,4,1400,32,26,70.6,5,6000.0,NO,1010,14,0,2024-01-04 14:00:00
109,2024,1,4,1430,31,26,74.8,4,6000.0,NO,1010,14,30,2024-01-04 14:30:00
110,2024,1,4,1500,31,26,74.8,4,6000.0,NO,1009,15,0,2024-01-04 15:00:00
111,2024,1,4,1530,31,26,74.8,3,6000.0,NO,1009,15,30,2024-01-04 15:30:00
112,2024,1,4,1600,31,26,74.8,4,6000.0,NO,1009,16,0,2024-01-04 16:00:00
113,2024,1,4,1630,30,26,79.2,3,6000.0,NO,1009,16,30,2024-01-04 16:30:00
114,2024,1,4,1730,29,26,83.9,2,6000.0,NO,1010,17,30,2024-01-04 17:30:00
115,2024,1,4,1800,29,26,83.9,2,6000.0,NO,1010,18,0,2024-01-04 18:00:00
116,2024,1,4,1830,28,26,88.9,2,6000.0,NO,1011,18,30,2024-01-04 18:30:00
117,2024,1,4,1900,28,26,88.9,1,8000.0,NO,1011,19,0,2024-01-04 19:00:00
118,2024,1,4,1930,27,26,94.3,0,9999.0,NO,1012,19,30,2024-01-04 19:30:00
119,2024,1,4,2000,27,26,94.3,0,9999.0,NO,1012,20,0,2024-01-04 20:00:00
120,2024,1,4,2030,26,26,100.0,0,9999.0,NO,1012,20,30,2024-01-04 20:30:00
121,2024,1,4,2100,26,26,100.0,0,9999.0,NO,1012,21,0,2024-01-04 21:00:00
122,2024,1,5,0000,26,26,100.0,2,7000.0,NO,1012,0,0,2024-01-05 00:00:00
123,2024,1,5,0030,26,26,100.0,0,6000.0,NO,1011,0,30,2024-01-05 00:30:00
124,2024,1,5,0100,26,26,100.0,3,6000.0,NO,1011,1,0,2024-01-05 01:00:00
125,2024,1,5,0130,26,26,100.0,1,6000.0,NO,1011,1,30,2024-01-05 01:30:00
126,2024,1,5,0200,26,26,100.0,2,6000.0,NO,1011,2,0,2024-01-05 02:00:00
127,2024,1,5,0300,25,25,100.0,2,6000.0,NO,1011,3,0,2024-01-05 03:00:00
128,2024,1,5,0330,26,25,94.2,0,6000.0,NO,1011,3,30,2024-01-05 03:30:00
129,2024,1,5,0400,26,26,100.0,1,6000.0,NO,1012,4,0,2024-01-05 04:00:00
130,2024,1,5,0430,26,26,100.0,0,6000.0,NO,1012,4,30,2024-01-05 04:30:00
131,2024,1,5,0500,26,26,100.0,0,6000.0,NO,1012,5,0,2024-01-05 05:00:00
132,2024,1,5,0530,26,26,100.0,2,4000.0,YES,1012,5,30,2024-01-05 05:30:00
133,2024,1,5,0600,26,26,100.0,0,6000.0,YES,1013,6,0,2024-01-05 06:00:00
134,2024,1,5,0630,27,26,94.3,0,5000.0,YES,1013,6,30,2024-01-05 06:30:00
135,2024,1,5,0700,27,26,94.3,2,5000.0,NO,1014,7,0,2024-01-05 07:00:00
136,2024,1,5,0730,28,26,88.9,2,5000.0,NO,1014,7,30,2024-01-05 07:30:00
137,2024,1,5,0800,29,26,83.9,4,5000.0,NO,1014,8,0,2024-01-05 08:00:00
138,2024,1,5,0900,29,26,83.9,2,9999.0,NO,1014,9,0,2024-01-05 09:00:00
139,2024,1,5,1000,31,26,74.8,3,9999.0,NO,1013,10,0,2024-01-05 10:00:00
140,2024,1,5,1030,32,25,66.6,2,9999.0,NO,1013,10,30,2024-01-05 10:30:00
141,2024,1,5,1100,33,26,66.8,2,9999.0,NO,1012,11,0,2024-01-05 11:00:00
142,2024,1,5,1200,34,26,63.1,3,9999.0,NO,1011,12,0,2024-01-05 12:00:00
143,2024,1,5,1300,33,25,62.9,4,9999.0,NO,1010,13,0,2024-01-05 13:00:00
144,2024,1,5,1330,33,25,62.9,3,9999.0,NO,1010,13,30,2024-01-05 13:30:00
145,2024,1,5,1400,33,26,66.8,4,9999.0,NO,1009,14,0,2024-01-05 14:00:00
146,2024,1,5,1430,33,26,66.8,3,9999.0,NO,1009,14,30,2024-01-05 14:30:00
147,2024,1,5,1500,33,26,66.8,3,9999.0,NO,1009,15,0,2024-01-05 15:00:00
148,2024,1,5,1530,30,25,74.6,4,9999.0,NO,1009,15,30,2024-01-05 15:30:00
149,2024,1,5,1600,30,25,74.6,3,9999.0,NO,1009,16,0,2024-01-05 16:00:00
150,2024,1,5,1630,30,25,74.6,2,9999.0,NO,1009,16,30,2024-01-05 16:30:00
151,2024,1,5,1700,30,25,74.6,3,9999.0,NO,1010,17,0,2024-01-05 17:00:00
152,2024,1,5,1730,29,25,79.0,2,9999.0,NO,1010,17,30,2024-01-05 17:30:00
153,2024,1,5,1800,28,25,83.8,1,9999.0,NO,1010,18,0,2024-01-05 18:00:00
154,2024,1,5,1830,27,25,88.8,0,9999.0,NO,1011,18,30,2024-01-05 18:30:00
155,2024,1,5,1900,26,25,94.2,0,9999.0,NO,1011,19,0,2024-01-05 19:00:00
156,2024,1,5,1930,26,25,94.2,0,9999.0,NO,1011,19,30,2024-01-05 19:30:00
157,2024,1,5,2030,26,25,94.2,0,9999.0,NO,1012,20,30,2024-01-05 20:30:00
158,2024,1,5,2100,26,25,94.2,1,9999.0,NO,1012,21,0,2024-01-05 21:00:00
159,2024,1,5,2130,26,25,94.2,1,9999.0,NO,1012,21,30,2024-01-05 21:30:00
160,2024,1,5,2230,26,25,94.2,0,9999.0,NO,1012,22,30,2024-01-05 22:30:00
161,2024,1,5,2300,26,25,94.2,1,9999.0,NO,1012,23,0,2024-01-05 23:00:00
162,2024,1,6,0000,25,25,100.0,0,9999.0,NO,1011,0,0,2024-01-06 00:00:00
163,2024,1,6,0030,25,25,100.0,1,9999.0,NO,1011,0,30,2024-01-06 00:30:00
164,2024,1,6,0100,25,25,100.0,1,9999.0,NO,1011,1,0,2024-01-06 01:00:00
165,2024,1,6,0130,26,25,94.2,1,9999.0,NO,1011,1,30,2024-01-06 01:30:00
166,2024,1,6,0200,26,25,94.2,1,9999.0,NO,1011,2,0,2024-01-06 02:00:00
167,2024,1,6,0230,26,25,94.2,2,9999.0,NO,1011,2,30,2024-01-06 02:30:00
168,2024,1,6,0300,26,25,94.2,2,9999.0,NO,1011,3,0,2024-01-06 03:00:00
169,2024,1,6,0330,26,25,94.2,2,9999.0,NO,1011,3,30,2024-01-06 03:30:00
170,2024,1,6,0400,26,25,94.2,1,9999.0,NO,1011,4,0,2024-01-06 04:00:00
171,2024,1,6,0430,26,25,94.2,2,9999.0,NO,1011,4,30,2024-01-06 04:30:00
172,2024,1,6,0500,25,25,100.0,0,9999.0,NO,1012,5,0,2024-01-06 05:00:00
173,2024,1,6,0530,25,25,100.0,1,3200.0,NO,1012,5,30,2024-01-06 05:30:00
174,2024,1,6,0600,25,25,100.0,2,2000.0,NO,1013,6,0,2024-01-06 06:00:00
175,2024,1,6,0630,26,26,100.0,0,2000.0,NO,1013,6,30,2024-01-06 06:30:00
176,2024,1,6,0700,27,26,94.3,2,2000.0,NO,1014,7,0,2024-01-06 07:00:00
177,2024,1,6,0730,29,26,83.9,1,2500.0,NO,1014,7,30,2024-01-06 07:30:00
178,2024,1,6,0800,29,26,83.9,3,6000.0,NO,1014,8,0,2024-01-06 08:00:00
179,2024,1,6,0830,31,26,74.8,3,6000.0,NO,1013,8,30,2024-01-06 08:30:00
180,2024,1,6,0900,31,26,74.8,3,6000.0,NO,1013,9,0,2024-01-06 09:00:00
181,2024,1,6,1000,32,26,70.6,2,6000.0,NO,1013,10,0,2024-01-06 10:00:00
182,2024,1,6,1100,34,26,63.1,3,9999.0,NO,1012,11,0,2024-01-06 11:00:00
183,2024,1,6,1130,33,26,66.8,3,9999.0,NO,1012,11,30,2024-01-06 11:30:00
184,2024,1,6,1200,34,25,59.5,4,9999.0,NO,1011,12,0,2024-01-06 12:00:00
185,2024,1,6,1400,34,26,63.1,5,9999.0,NO,1010,14,0,2024-01-06 14:00:00
186,2024,1,6,1730,29,26,83.9,3,9999.0,NO,1010,17,30,2024-01-06 17:30:00
187,2024,1,6,1800,29,26,83.9,2,9999.0,NO,1010,18,0,2024-01-06 18:00:00
188,2024,1,6,1830,28,26,88.9,2,9999.0,NO,1011,18,30,2024-01-06 18:30:00
189,2024,1,6,1900,28,26,88.9,0,9999.0,NO,1011,19,0,2024-01-06 19:00:00
190,2024,1,6,1930,27,26,94.3,0,9999.0,NO,1012,19,30,2024-01-06 19:30:00
191,2024,1,6,2130,26,25,94.2,2,9999.0,NO,1012,21,30,2024-01-06 21:30:00
192,2024,1,6,2200,26,25,94.2,0,9999.0,NO,1012,22,0,2024-01-06 22:00:00
193,2024,1,6,2230,26,25,94.2,0,9999.0,NO,1012,22,30,2024-01-06 22:30:00
194,2024,1,6,2330,26,25,94.2,2,9999.0,NO,1012,23,30,2024-01-06 23:30:00
195,2024,1,7,0000,26,25,94.2,2,9999.0,NO,1012,0,0,2024-01-07 00:00:00
196,2024,1,7,0100,25,25,100.0,0,9999.0,NO,1011,1,0,2024-01-07 01:00:00
197,2024,1,7,0130,26,25,94.2,1,9999.0,NO,1010,1,30,2024-01-07 01:30:00
198,2024,1,7,0200,26,25,94.2,1,9999.0,NO,1010,2,0,2024-01-07 02:00:00
199,2024,1,7,0230,26,25,94.2,2,7000.0,NO,1010,2,30,2024-01-07 02:30:00
200,2024,1,7,0300,26,25,94.2,0,7000.0,NO,1010,3,0,2024-01-07 03:00:00
201,2024,1,7,0330,25,25,100.0,0,7000.0,NO,1011,3,30,2024-01-07 03:30:00
202,2024,1,7,0400,26,25,94.2,0,7000.0,NO,1011,4,0,2024-01-07 04:00:00
203,2024,1,7,0500,25,25,100.0,0,7000.0,NO,1011,5,0,2024-01-07 05:00:00
204,2024,1,7,0600,25,25,100.0,2,3500.0,NO,1012,6,0,2024-01-07 06:00:00
205,2024,1,7,0700,27,26,94.3,1,4000.0,NO,1013,7,0,2024-01-07 07:00:00
206,2024,1,7,0800,29,26,83.9,2,6000.0,NO,1013,8,0,2024-01-07 08:00:00
207,2024,1,7,0830,30,26,79.2,2,7000.0,NO,1013,8,30,2024-01-07 08:30:00
208,2024,1,7,0900,31,26,74.8,0,8000.0,NO,1012,9,0,2024-01-07 09:00:00
209,2024,1,7,1000,32,25,66.6,2,8000.0,NO,1012,10,0,2024-01-07 10:00:00
210,2024,1,7,1030,32,25,66.6,3,8000.0,NO,1011,10,30,2024-01-07 10:30:00
211,2024,1,7,1100,32,26,70.6,3,9999.0,NO,1011,11,0,2024-01-07 11:00:00
212,2024,1,7,1130,34,26,63.1,2,9999.0,NO,1010,11,30,2024-01-07 11:30:00
213,2024,1,7,1200,33,25,62.9,3,9999.0,NO,1010,12,0,2024-01-07 12:00:00
214,2024,1,7,1230,34,26,63.1,3,9999.0,NO,1009,12,30,2024-01-07 12:30:00
215,2024,1,7,1300,34,25,59.5,3,9999.0,NO,1009,13,0,2024-01-07 13:00:00
216,2024,1,7,1330,34,26,63.1,4,9999.0,NO,1009,13,30,2024-01-07 13:30:00
217,2024,1,7,1400,34,26,63.1,4,9999.0,NO,1008,14,0,2024-01-07 14:00:00
218,2024,1,7,1430,33,26,66.8,4,9999.0,NO,1008,14,30,2024-01-07 14:30:00
219,2024,1,7,1530,32,26,70.6,4,9999.0,NO,1008,15,30,2024-01-07 15:30:00
220,2024,1,7,1600,31,26,74.8,4,9999.0,NO,1008,16,0,2024-01-07 16:00:00
221,2024,1,7,1630,31,26,74.8,3,9999.0,NO,1008,16,30,2024-01-07 16:30:00
222,2024,1,7,1700,30,26,79.2,3,9999.0,NO,1009,17,0,2024-01-07 17:00:00
223,2024,1,7,1900,27,26,94.3,1,9999.0,NO,1010,19,0,2024-01-07 19:00:00
224,2024,1,7,1930,27,26,94.3,1,9999.0,NO,1011,19,30,2024-01-07 19:30:00
225,2024,1,7,2000,27,26,94.3,0,9999.0,NO,1011,20,0,2024-01-07 20:00:00
226,2024,1,7,2030,27,26,94.3,0,9999.0,NO,1011,20,30,2024-01-07 20:30:00
227,2024,1,7,2100,26,26,100.0,0,9999.0,NO,1011,21,0,2024-01-07 21:00:00
228,2024,1,7,2130,26,25,94.2,0,9999.0,NO,1011,21,30,2024-01-07 21:30:00
229,2024,1,7,2200,26,26,100.0,0,9999.0,NO,1011,22,0,2024-01-07 22:00:00
230,2024,1,7,2230,26,25,94.2,1,9999.0,NO,1011,22,30,2024-01-07 22:30:00
231,2024,1,7,2330,26,26,100.0,0,8000.0,NO,1010,23,30,2024-01-07 23:30:00
232,2024,1,8,0000,26,25,94.2,2,8000.0,NO,1010,0,0,2024-01-08 00:00:00
233,2024,1,8,0100,26,26,100.0,1,7000.0,NO,1010,1,0,2024-01-08 01:00:00
234,2024,1,8,0130,26,26,100.0,0,7000.0,NO,1010,1,30,2024-01-08 01:30:00
235,2024,1,8,0200,26,26,100.0,0,7000.0,NO,1010,2,0,2024-01-08 02:00:00
236,2024,1,8,0300,26,25,94.2,1,8000.0,NO,1010,3,0,2024-01-08 03:00:00
237,2024,1,8,0400,25,25,100.0,1,8000.0,NO,1010,4,0,2024-01-08 04:00:00
238,2024,1,8,0500,25,25,100.0,0,8000.0,NO,1010,5,0,2024-01-08 05:00:00
239,2024,1,8,0530,25,25,100.0,0,3500.0,NO,1010,5,30,2024-01-08 05:30:00
240,2024,1,8,0600,25,25,100.0,2,2000.0,NO,1011,6,0,2024-01-08 06:00:00
241,2024,1,8,0630,26,26,100.0,2,1800.0,NO,1012,6,30,2024-01-08 06:30:00
242,2024,1,8,0700,27,26,94.3,2,1600.0,NO,1012,7,0,2024-01-08 07:00:00
243,2024,1,8,0730,28,26,88.9,3,2000.0,NO,1012,7,30,2024-01-08 07:30:00
244,2024,1,8,0800,29,26,83.9,2,2500.0,NO,1012,8,0,2024-01-08 08:00:00
245,2024,1,8,0900,30,26,79.2,3,4000.0,NO,1012,9,0,2024-01-08 09:00:00
246,2024,1,8,0930,30,26,79.2,4,6000.0,NO,1012,9,30,2024-01-08 09:30:00
247,2024,1,8,1000,32,26,70.6,3,6000.0,NO,1012,10,0,2024-01-08 10:00:00
248,2024,1,8,1030,30,26,79.2,3,6000.0,NO,1012,10,30,2024-01-08 10:30:00
249,2024,1,8,1100,33,26,66.8,3,6000.0,NO,1011,11,0,2024-01-08 11:00:00
250,2024,1,8,1130,34,26,63.1,3,6000.0,NO,1010,11,30,2024-01-08 11:30:00
251,2024,1,8,1200,33,26,66.8,4,6000.0,NO,1010,12,0,2024-01-08 12:00:00
252,2024,1,8,1300,34,25,59.5,4,6000.0,NO,1008,13,0,2024-01-08 13:00:00
253,2024,1,8,1330,34,25,59.5,4,8000.0,NO,1008,13,30,2024-01-08 13:30:00
254,2024,1,8,1400,34,25,59.5,4,8000.0,NO,1008,14,0,2024-01-08 14:00:00
255,2024,1,8,1430,34,25,59.5,4,9999.0,NO,1008,14,30,2024-01-08 14:30:00
256,2024,1,8,1700,30,26,79.2,3,9999.0,NO,1008,17,0,2024-01-08 17:00:00
257,2024,1,8,1730,30,26,79.2,2,9999.0,NO,1008,17,30,2024-01-08 17:30:00
258,2024,1,8,1800,29,26,83.9,3,9999.0,NO,1009,18,0,2024-01-08 18:00:00
259,2024,1,8,1830,29,26,83.9,2,9999.0,NO,1009,18,30,2024-01-08 18:30:00
260,2024,1,8,1900,28,26,88.9,2,9999.0,NO,1010,19,0,2024-01-08 19:00:00
261,2024,1,8,1930,28,26,88.9,2,9999.0,NO,1010,19,30,2024-01-08 19:30:00
262,2024,1,8,2000,28,26,88.9,1,9999.0,NO,1011,20,0,2024-01-08 20:00:00
263,2024,1,8,2030,28,26,88.9,1,9999.0,NO,1011,20,30,2024-01-08 20:30:00
264,2024,1,8,2200,27,26,94.3,1,9999.0,NO,1011,22,0,2024-01-08 22:00:00
265,2024,1,8,2230,26,26,100.0,1,9999.0,NO,1011,22,30,2024-01-08 22:30:00
266,2024,1,8,2330,26,26,100.0,1,9999.0,NO,1011,23,30,2024-01-08 23:30:00
267,2024,1,9,0000,26,26,100.0,2,9999.0,NO,1010,0,0,2024-01-09 00:00:00
268,2024,1,9,0030,26,26,100.0,2,9999.0,NO,1010,0,30,2024-01-09 00:30:00
269,2024,1,9,0100,26,26,100.0,2,9999.0,NO,1010,1,0,2024-01-09 01:00:00
270,2024,1,9,0130,26,25,94.2,1,9999.0,NO,1009,1,30,2024-01-09 01:30:00
271,2024,1,9,0200,26,26,100.0,0,9999.0,NO,1009,2,0,2024-01-09 02:00:00
272,2024,1,9,0300,26,25,94.2,2,9999.0,NO,1009,3,0,2024-01-09 03:00:00
273,2024,1,9,0330,26,25,94.2,2,9999.0,NO,1009,3,30,2024-01-09 03:30:00
274,2024,1,9,0400,25,25,100.0,0,9999.0,NO,1010,4,0,2024-01-09 04:00:00
275,2024,1,9,0430,25,25,100.0,0,9999.0,NO,1010,4,30,2024-01-09 04:30:00
276,2024,1,9,0500,25,25,100.0,0,6000.0,NO,1010,5,0,2024-01-09 05:00:00
277,2024,1,9,0600,25,25,100.0,0,1800.0,NO,1011,6,0,2024-01-09 06:00:00
278,2024,1,9,0700,27,26,94.3,2,2000.0,NO,1011,7,0,2024-01-09 07:00:00
